bosen,bosan
gtu,begitu
sii,sih
unistal,uninstall
kak,kakak
dowload,download
bnget,banget
sdh,sudah
bnyak,banyak
gatau,tidak tahu
engga,tidak
gak,tidak
perbaikin,perbaiki
slalu,selalu
masi,masih
dn,dan
apus,hapus
dapet,dapat
bru,baru
mantapp,mantap
inii,ini
muter,berputar
knapa,kenapa
gmn,bagaimana
pls,tolong
dri,dari
scrol,scroll
stak,stuck
sm,sama
dgn,dengan
kyk,seperti
donwload,download
keblokir,diblokir
dongg,dong
tapii,tapi
lahh,lah
lo,kamu
jgn,jangan
notif,notifikasi
loding,loading
nga,tidak
gbisa,tidak bisa
gede,besar
ama,sama
nggk,tidak
hpus,hapus
dehh,deh
krna,karena
ngirim,kirim
rame,ramai
mlh,malah
kagak,tidak
nambah,tambah
donk,dong
cmn,hanya
sangatt,sangat
cepet,cepat
pokonya,pokoknya
hps,hapus
jir,anjing
akuu,aku
ajaa,saja
stiap,setiap
kenapaa,kenapa
donlot,download
dh,sudah
yng,yang
adain,adakan
sma,sama
orng,orang
masukin,masukkan
poto,foto
woy,waktunya
jga,juga
tlong,tolong
ngasih,memberi
apdet,update
dr,dari
bguss,bagus
nyari,mencari
gimna,bagaimana
gmna,bagaimana
truss,terus
ngeselin,menjengkelkan
tambahin,tambahkan
sayaa,saya
napa,kenapa
mantab,mantap
dibenerin,diperbaiki
kerenn,keren
ngedit,edit
smpe,sampai
pke,pakai
dipake,dipakai
make,memakai
updet,update
jls,jelas
duit,uang
trimakasih,terima kasih
gjls,tidak jelas
bngtt,banget
vidionya,videonya
kalok,kalau
sndiri,sendiri
kya,seperti
bangat,banget
lamaa,lama
tbtb,tiba-tiba
gt,begitu
klau,kalau
downlod,download
ngebag,ngebug
kasian,kasihan
vid,video
ulng,ulang
kdng,kadang
gaa,tidak
byk,banyak
ajah,saja
ilangin,hilangkan
utk,untuk
lohh,loh
sndri,sendiri
kli,kali
gituu,begitu
mkin,makin
dikasih,dikasih
mntap,mantap
gpp,tidak apa-apa
muluu,terus
ngetik,ketik
mantep,mantap
jugaa,juga
emg,memang
gbsa,tidak bisa
plss,tolong
bkin,membuat
gaje,tidak jelas
bentar,sebentar
skrang,sekarang
ka,kakak
kl,kalau
gj,tidak jelas
msuk,masuk
joss,bagus
kenpa,kenapa
sngt,sangat
woyy,oi
hri,hari
nyesel,menyesal
hape,hp
donload,download
kren,keren
sampek,sampai
sebel,kesal
hpku,hp ku
ngabisin,menghabiskan
aq,aku
fidio,video
emng,memang
lemott,lemot
kouta,kuota
tida,tidak
ngomong,bicara
kirain,kira-kira
sebenernya,sebenarnya
mantul,mantap
kemaren,kemarin
gx,tidak
klw,kalau
hilangin,hilangkan
ngonten,konten
kk,kakak
tlg,tolong
gamau,tidak mau
gbs,tidak bisa
cm,hanya
smua,semua
skarang,sekarang
mw,mau
ttk,tiktok
nyah,nya
mencet,pencet
sagat,sangat
klu,kalau
uinstal,uninstall
tgl,tanggal
nyoba,mencoba
ngebleng,ngelag
bayak,banyak
njir,anjing
stuk,stuck
ngalamin,mengalami
sngat,sangat
bocil,anak kecil
ngbug,ngebug
rb,ribu
ampe,sampai
btw,omong-omong
kembaliin,kembalikan
sring,sering
ngelagg,lag
dwonload,download
ngerti,mengerti
ndak,tidak
ituu,itu
msh,masih
mls,malas
ttep,tetap
asikk,asyik
gasuka,tidak suka
diem,diam
ngulang,mengulang
tidk,tidak
capee,lelah
dlm,dalam
ajh,saja
belom,belum
matiin,mematikan
bngett,banget
pesen,pesan
ky,seperti
bangt,banget
msih,masih
kdg,kadang
mimin,admin
jngn,jangan
sgt,sangat
mo,mau
skali,sekali
fb,facebook
ajay,anjir
ampe,sampai
okee,oke
jirr,anjing
bgtu,begitu
reting,rating
ajh,saja
belom,belum
folowers,followers
baned,banned
ngleg,lag
anjay,anjing
tmn,teman
dowlod,download
ksih,kasih
mantaap,mantap
sendri,sendiri
skli,sekali
nyebelin,menjengkelkan
dl,dulu
nyalain,menyalakan
bangt,banget
kdg,kadang
jngn,jangan
gausah,tidak usah
ajg,anjing
donglot,download
gapapa,tidak apa-apa
nginstal,install
fto,foto
dahh,sudah
kehapus,terhapus
dibukaa,terbuka
wkwk,haha
th,tahun
maen,main
bisah,bisa
bnr,benar
ngechat,chat
sayah,saya
hastag,hashtag
suda,sudah
hbis,habis
nglag,lag
tlng,tolong
lma,lama
sumpahh,sumpah
kyak,seperti
diperbaikin,diperbaiki
sekrng,sekarang
gegara,gara-gara
gacor,lancar
w,saya
sukak,suka
gimanaa,bagaimana
nyampe,sampai
jadii,jadi
biarin,biarkan
skrol,scroll
perbaikii,perbaiki
dann,dan
syaa,saya
sekrang,sekarang
turunin,turunkan
ngehapus,hapus
apaa,apa
donwlod,download
lngsung,langsung
lgii,lagi
gda,tidak ada
mantaf,mantap
bagu,bagus
banya,banyak
nii,ini
ngebugg,ngebug
kecilin,kecilkan
bareng,bersama
udahh,sudah
ngelegg,lag
knpaa,kenapa
ngelive,live
tiktod,tiktok
okey,oke
laen,lain
bbrp,beberapa
mainin,mainkan
nnton,nonton
donlowd,download
ahir,akhir
haruss,harus
lainya,lainnya
mna,mana
gajelass,tidak jelas
makasi,terima kasih
mangkin,makin
bkn,bukan
tauu,tahu
anjirr,anjing
kocakk,kocak
enk,enak
intal,install
scrool,scroll
ulangg,ulang
inih,ini
smoga,semoga
padahl,padahal
apain,apakan
dak,tidak
blom,belum
ngebuk,ngebug
nda,tidak
gakk,tidak
sperti,seperti
diliat,dilihat
capekk,lelah
hbs,habis
sangan,sangat
macem,macam
naikin,naikkan
cuy,bro
mayan,lumayan
bego,bodoh
ngecrash,crash
ngelanggar,melanggar
ngepost,posting
nyobain,mencoba
ngebleng,ngelag
ngelagg,lag
ngleg,lag
ngbug,ngebug
donlod,download
vd,video
ajg,anjing
baikk,baik
donglot,download
blum,belum
kyak,seperti
gni,begini
bagusin,perbaiki
tikto,tiktok
smoga,semoga
padahl,padahal
blom,belum
dak,tidak
nda,tidak
laporin,laporkan
makasi,terima kasih
bales,balas
anjirr,anjing
kesell,kesal
indo,indonesia
smpe,sampai
ampe,sampai
nyampe,sampai
sampek,sampai
trima,terima kasih
bjir,anjing
ngeliat,melihat
seringg,sering
matap,mantap
gra,gara-gara
tidakk,tidak
pelangaran,pelanggaran
padahall,padahal
lgsg,langsung
sensi,sensitif
padhal,padahal
ngambil,mengambil
goodd,bagus
lbih,lebih
penguna,pengguna
ngeblokir,memblokir
aduhh,aduh
simpen,simpan
anying,anjing
jdinya,jadinya
psti,pasti
koq,kok
keblok,diblokir
ngajuin,mengajukan
ilangg,hilang
aktifin,aktifkan
mintak,minta
kanapa,kenapa
apkny,aplikasinya
buatt,buat
cpe,lelah
jelasin,jelaskan
hapusin,hapus
cumn,hanya
batasin,batasi
engak,tidak
wkwkwk,haha
rekomen,rekomendasi
baruu,baru
harii,hari
rusakk,rusak
guaa,saya
taik,tai
loo,kamu
unstal,uninstall
ngilang,hilang
bete,kesal
tdi,tadi
ngg,tidak
doangg,saja
ngehang,hang
smpai,sampai
liv,live
blokirr,diblokir
streakk,streak
jugak,juga
donglod,download
ngelike,like
kelar,selesai
markotop,mantap
prbaiki,perbaiki
ngumpulin,mengumpulkan
agk,agak
betulin,perbaiki
habisin,habiskan
hapuss,hapus
ngeframe,frame
sekrol,scroll
maless,malas
jngan,jangan
relog,login ulang
hnya,hanya
fypp,for you page
cpt,cepat
gabutt,tidak ada kegiatan
mosting,posting
klok,kalau
ngebuat,membuat
benget,banget
lansung,langsung
ngerasa,merasa
untk,untuk
sj,saja
blanja,belanja
ngisi,mengisi
ngebosenin,membosankan
ancur,hancur
bestt,best
hilangg,hilang
sipp,sip
mksh,terima kasih
sprti,seperti
ga,tidak
yg,yang
gk,tidak
kalo,kalau
bikin,membuat
udah,sudah
udh,sudah
gabisa,tidak bisa
ngelag,lag
baguss,bagus
bgt,banget
instal,install
ngebug,bug
gitu,begitu
trus,terus
karna,karena
mulu,terus
vidio,video
ngeleg,lag
d,di
tiap,setiap
trs,terus
gua,saya
min,admin
klo,kalau
g,tidak
doang,saja
tau,tahu
dikit,sedikit
eror,error
ny,nya
yaa,ya
cuman,hanya
tpi,tapi
kaya,seperti
gini,begini
nggak,tidak
dah,sudah
liat,lihat
ko,kok
bangett,banget
lgi,lagi
lg,lagi
soalnya,karena
sampe,sampai
bgus,bagus
nih,ini
kayak,seperti
tetep,tetap
fyp,for you page
pdhl,padahal
ngga,tidak
benerin,perbaiki
cape,lelah
tp,tapi
terimakasih,terima kasih
gajelas,tidak jelas
uninstal,uninstall
kebuka,terbuka
knpa,kenapa
sy,saya
dlu,dulu
bener,benar
vt,video
bngt,banget
pliss,tolong
plis,tolong
emang,memang
kesel,kesal
kek,seperti
tt,tiktok
sihh,sih
lu,kamu
lelet,lambat
gue,saya
apknya,aplikasinya
temen,teman
gabut,tidak ada kegiatan
bukak,buka
bgtt,banget
skrg,sekarang
ngak,tidak
abis,habis
ad,ada
jd,jadi
aj,saja
lagii,lagi
males,malas
apl,aplikasi
skrng,sekarang
kasi,kasih
hrus,harus
kluar,keluar
gaada,tidak ada
donlod,download
jg,juga
sampe,sampai
bgus,bagus
nih,ini
kayak,seperti
tetep,tetap
fyp,for you page
pdhl,padahal
ngga,tidak
benerin,perbaiki
cape,lelah
tp,tapi
terimakasih,terima kasih
gajelas,tidak jelas
uninstal,uninstall
kebuka,terbuka
knpa,kenapa
sy,saya
nyaa,nya
ilang,hilang
seruu,seru
jdi,jadi
tuh,itu
sya,saya
asik,asyik
dlu,dulu
bener,benar
vt,video
bngt,banget
pliss,tolong
plis,tolong
emang,memang
kesel,kesal
kek,seperti
tt,tiktok
sihh,sih
lu,kamu
lelet,lambat
gue,saya
apknya,aplikasinya
temen,teman
gabut,tidak ada kegiatan
bukak,buka
bgtt,banget
skrg,sekarang
ngak,tidak
abis,habis
ad,ada
jd,jadi
aj,saja
lagii,lagi
males,malas
apl,aplikasi
skrng,sekarang
kasi,kasih
hrus,harus
kluar,keluar
gaada,tidak ada
donlod,download
jg,juga
hrs,harus
uda,sudah
org,orang
teruss,terus
bs,bisa
ak,aku
sukaa,suka
ngapa,kenapa
apaan,apa
ngk,tidak
bsa,bisa
bgs,bagus
bnyk,banyak
pengen,ingin
tu,itu
ngestuck,stuck
gada,tidak ada
balikin,kembalikan
bisaa,bisa
makasih,terima kasih
kaga,tidak
anj,anjing
ttp,tetap
tiktokk,tiktok
titok,tiktok
nunggu,menunggu
cuan,keuntungan
temen,teman
trss,terus
apk,aplikasi
nyaa,nya
gabisaa, tidak bisa
mending,lebih baik
tmpt,tempat
bneran,sungguh
di,di
tiktok,TikTok
bisa,bisa
bagus,bagus
saya,saya
nya,nya
ini,ini
aplikasi,aplikasi
dan,dan
lagi,lagi
sangat,sangat
tolong,tolong
aku,aku
buka,buka
tidak,tidak
tapi,tetapi
ada,ada
ga,tidak
kenapa,mengapa
gak,tidak
akun,akun
yang,yang
banget,sekali
suka,suka
ya,ya
harus,harus
sering,sering
mau,mau
download,unduh
padahal,padahal
terus,kemudian
bug,kesalahan sistem
tiba,tiba
tok,TikTok
tik,TikTok
banyak,banyak
aja,saja
udah,sudah
perbaiki,perbaiki
jadi,jadi
yg,yang
masuk,masuk
hp,ponsel
gk,tidak
keluar,keluar
update,perbarui
ke,ke
buat,membuat
sekarang,sekarang
hapus,hapus
juga,juga
malah,bahkan
lama,lama
untuk,untuk
baru,baru
sendiri,sendiri
itu,itu
live,siaran langsung
kalo,kalau
ulang,ulang
sih,
bikin,membuat
seru,seru
sama,dengan
mantap,bagus
kok,mengapa
video,video
makin,semakin
pas,saat
kadangkali,kadang-kadang
ku,saya
sekali,sekali
sudah,sudah
apa,apa
hari,hari
setiap,setiap
dibuka,dibuka
selalu,selalu
logo,logo
fitur,fitur
karena,karena
dulu,dahulu
dong,
gabisa,tidak bisa
kali,mungkin
bintang,bintang
dari,dari
kasih,beri
ngelag,lambat
orang,orang
baguss,bagus
bgt,sekali
baik,baik
aplikasinya,aplikasinya
udh,sudah
instal,pasang
ok,oke
masih,masih
dengan,dengan
ngebug,bermasalah
lah,
kalau,kalau
mohon,mohon
blokir,blokir
cuma,hanya
lemot,lambat
jelek,jelek
gw,saya
lag,lambat
uninstall,hapus instalasi
gitu,begitu
trus,kemudian
susah,susah
masa,masa
nge,
karna,karena
jelas,jelas
kena,kena
lain,lain
nonton,menonton
mulu,melulu
aneh,aneh
keren,keren
vidio,video
atau,atau
lebih,lebih
diperbaiki,diperbaiki
foto,foto
gimana,bagaimana
pelanggaran,pelanggaran
semua,semua
knp,mengapa
jangan,jangan
muncul,muncul
ngeleg,lambat
menghibur,menghibur
d,di
kita,kita
kan,
tiap,setiap
trs,kemudian
saat,saat
parah,parah
konten,konten
good,bagus
gua,saya
login,masuk
min,admin
komen,komentar
klo,kalau
pake,pakai
langsung,langsung
biar,supaya
install,pasang
jaringan,jaringan
saja,saja
g,tidak
doang,saja
lancar,lancar
si,
tau,tahu
setelah,setelah
dikit,sedikit
shop,toko
hilang,hilang
kembali,kembali
eror,kesalahan sistem
ny,nya
yaa,ya
ni,ini
cuman,hanya
iklan,iklan
membantu,membantu
seperti,seperti
tpi,tetapi
coba,coba
kaya,seperti
gini,begitu
nggak,tidak
kecewa,kecewa
dah,sudah
stuck,tertahan
terlalu,terlalu
pasti,pasti
liat,lihat
ko,mengapa
membuat,membuat
semoga,semoga
bangett,sekali
akhir,akhir
lgi,lagi
teman,teman
oke,oke
punya,punya
lg,lagi
semakin,semakin
dapat,dapat
umur,umur
soalnya,karena
sampai,sampai
sampe,sampai
lumayan,lumayan
beberapa,beberapa
gara,gara
kurang,kurang
satu,satu
hiburan,hiburan
deh,
komentar,komentar
bgus,bagus
nih,
biasa,biasa
kayak,seperti
tetep,tetap
fyp,FYP
tetap,tetap
enak,enak
menarik,menarik
scroll,gulir
masalah,masalah
main,bermain
tiktoknya,TikTok-nya
mana,mana
pdhl,padahal
ngga,tidak
benerin,perbaiki
cape,lelah
tp,tetapi
hanya,hanya
pernah,pernah
loading,memuat
belum,belum
anak,anak
pesan,pesan
terimakasi,terima kasih
gajelas,tidak jelas
posting,unggah
buruk,buruk
pihak,pihak
patah,patah
data,data
uninstal,hapus instalasi
pun,pun
kebuka,terbuka
maaf,maaf
pakai,pakai
kesel,kesal
ban,akun ditangguhkan
kek,seperti
tt,TikTok
cari,cari
sihh,
suara,suara
x,kali
kesini,ke sini
luar,luar
ketika,ketika
sedikit,sedikit
lu,kamu
lelet,lambat
gue,saya
tetapi,tetapi
dihapus,dihapus
like,suka
kirim,kirim
barang,barang
apknya,aplikasinya
efek,efek
memori,memori
temen,teman
tulisan,tulisan
mudah,mudah
an,
y,ya
begitu,begitu
admin,admin
rusak,rusak
gabut,bosan
bukak,buka
eh,
sumpah,demi Tuhan
kuota,kuota
bgtt,sekali
mb,MB
mengguna,menggunakan
chat,pesan
bagi,bagi
kalian,kalian
jam,jam
skrg,sekarang
paling,paling
macet,macet
ngak,tidak
abis,habis
terbaik,terbaik
ad,ada
diblokir,diblokir
jd,jadi
koin,koin
sistem,sistem
aj,saja
aamiin,amin
akan,akan
lagii,lagi
cepat,cepat
kebanyakan,kebanyakan
postingan,unggahan
males,malas
apl,aplikasi
skrng,sekarang
sayang,sayang
bahkan,bahkan
kasi,beri
giliran,giliran
kembalikan,kembalikan
monyet,monyet
memang,memang
dia,dia
melihat,melihat
hrus,harus
kluar,keluar
memuaskan,memuaskan
gaada,tidak ada
menjadi,menjadi
nanti,nanti
developer,pengembang
masak,masa
melanggar,melanggar
awal,awal
beli,beli
banding,banding
donlod,unduh
jika,jika
katanya,katanya
ternyata,ternyata
banned,ditangguhkan
menurut,menurut
tak,tidak
best,terbaik
jg,juga
menonton,menonton
internet,internet
game,permainan
melakukan,melakukan
bolak,bolak-balik
lite,lite
layar,layar
s,
k,
hrs,harus
kecil,kecil
a,
gunakan,gunakan
apalagi,apalagi
uda,sudah
besar,besar
daftar,daftar
it,itu
paket,paket
perbarui,perbarui
apapun,apapun
iya,ya
dm,pesan langsung
hampir,hampir
atas,atas
leg,lambat
org,orang
permanen,permanen
riwayat,riwayat
top,teratas
berapa,berapa
teruss,kemudian
mending,lebih baik
bs,bisa
followers,pengikut
membuka,membuka
mah,
gambar,gambar
lucu,lucu
terjadi,terjadi
ribet,rumit
ak,aku
and,dan
alasan,alasan
mungkin,mungkin
sukaa,suka
ngapa,mengapa
apaan,apa
ngk,tidak
tolol,bodoh
sesuai,sesuai
sini,sini
kami,kami
bsa,bisa
berhenti,berhenti
sehari,sehari
biasanya,biasanya
bgs,bagus
pencarian,pencarian
bnyk,banyak
mencari,mencari
menginstal,menginstal
pengen,ingin
walaupun,walaupun
digunakan,digunakan
tu,itu
ngestuck,tertahan
gampang,mudah
lima,lima
bulan,bulan
bantu,bantu
jadinya,jadinya
saran,saran
sarang,saran
gada,tidak ada
peringatan,peringatan
balikin,kembalikan
bisaa,bisa
is,
kira,kira
dana,dana
makasih,terima kasih
edit,edit
soal,soal
lewat,lewat
kaga,tidak
benar,benar
dua,dua
bermasalah,bermasalah
post,unggah
terbaru,terbaru
supaya,supaya
gb,GB
nama,nama
berulang,berulang
bawah,bawah
anj,anjing
mentok,tertahan
dll,dan lain-lain
bugnya,kesalahan sistemnya
sulap,sulap
pembatasan,pembatasan
profil,profil
informasi,informasi
sampah,sampah
titok,TikTok
adalah,adalah
online,daring
ttp,tetapi
nunggu,menunggu
cuan,keuntungan
tiktokk,TikTok
suruh,suruh
boleh,boleh
bosen,bosan
indonesia,Indonesia
ngapain,sedang apa
normal,normal
to,ke
bilang,bilang
gtu,begitu
kesalahan,kesalahan
toko,toko
bayar,bayar
apalah,apalah
sii,ya
berfungsi,berfungsi
unistal,hapus instalasi
kak,kakak
kocak,lucu
dowload,unduh
minggu,minggu
please,tolong
logonya,logonya
paylater,paylater
terpaksa,terpaksa
velocity,kecepatan
mental,mental
perangkat,perangkat
bnget,sekali
bnget,sekali
mulai,mulai
tanggal,tanggal
terhibur,terhibur
memo,memo
saldo,saldo
mengapa,mengapa
promosi,promosi
up,unggah
judol,judi online
pengalaman,pengalaman
sebenarnya,sebenarnya
sedang,sedang
nice,bagus
api,aplikasi
kemarin,kemarin
sdh,sudah
tentang,tentang
versi,versi
woi,hei
semenjak,semenjak
bnyak,banyak
jualan,berjualan
gatau,tidak tahu
terkadang,terkadang
engga,tidak
sensitif,sensitif
perbaikin,perbaiki
slalu,selalu
videonya,videonya
masi,masih
harga,harga
menghasilk,menghasilkan
penting,penting
secara,secara
hitam,hitam
beri,beri
bet,banget
dn,dan
apus,hapus
sebelum,sebelum
dapet,dapat
beranda,beranda
bru,baru
oleh,oleh
mendapatk,mendapatkan
mantapp,bagus
burik,jelek
inii,ini
t,
muter,berputar
entah,entah
lainnya,lainnya
knapa,mengapa
android,Android
mendownl,mengunduh
aturan,aturan
gagal,gagal
pdhal,padahal
sedangkan,sedangkan
gmn,bagaimana
selamanya,selamanya
rating,penilaian
menit,menit
sukses,sukses
pengikut,pengikut
pokok,pokok
sebelumny,sebelumnya
pagi,pagi
pls,tolong
iq,IQ
dri,dari
you,kamu
keranjang,keranjang
scrol,gulir
kepada,kepada
hati,hati
komunitas,komunitas
lahir,lahir
no,nomor
tersebut,tersebut
jujur,jujur
ruang,ruang
lagu,lagu
pertama,pertama
stak,tertahan
bosan,bosan
belajar,belajar
lambat,lambat
otomatis,otomatis
baca,baca
tadi,tadi
sm,sama / dengan
dgn,dengan
kyk,seperti
akhirnya,akhirnya
donwload,unduh
begini,begini
namun,namun
close,tutup
b,
merasa,merasa
apakah,apakah
guna,guna
isi,isi
seminggu,seminggu
payah,payah
keblokir,terblokir
tb,tiba-tiba
amat,sangat
donggg,
koneksi,koneksi
tapii,tetapi
heran,heran
lahh,
lo,kamu
jgn,jangan
menggangg,mengganggu
ulasan,ulasan
beda,berbeda
para,para
notif,notifikasi
panas,panas
tonton,menonton
restart,muat ulang
bagaimana,bagaimana
loding,memuat
nga,tidak
lupa,lupa
gbisa,tidak bisa
blm,belum
kamu,kamu
emosi,emosi
semuanya,semuanya
full,penuh
repost,unggah ulang
gede,besar
kualitas,kualitas
ama,sama / dengan
nggk,tidak
sengaja,sengaja
suaranya,suaranya
pasang,pasang
hpus,hapus
dehh,
gila,gila
kamera,kamera
kreator,kreator
krna,karena
sekian,sekian
ngirim,mengirim
rame,ramai
mlh,malah
menghapu,menghapus
vn,pesan suara
tempat,tempat
sedih,sedih
kagak,tidak
cek,cek
terbuka,terbuka
nambah,menambah
donk,
isinya,isinya
cmn,hanya
sangatt,sangat
selama,selama
my,saya
menyukai,menyukai
cepet,cepat
usah,usah
pokonya,pokoknya
kasar,kasar
upgrade,tingkatkan
berita,berita
tolongg,tolong
love,suka
mesti,harus
hps,hapus
jir,
mengecew,mengecewakan
selesai,selesai
boros,boros
akuu,aku
ajaa,saja
sebagai,sebagai
memberika,memberikan
pl,tolong
stiap,setiap
akunnya,akunnya
kenapaa,mengapa
kendala,kendala
bersihkan,bersihkan
donlot,unduh
youtube,YouTube
band,akun ditangguhkan
kerja,kerja
rendah,rendah
harap,harap
disini,di sini
menambah,menambah
memberi,memberi
pdahal,padahal
peraturan,peraturan
kesal,kesal
dh,sudah
yng,yang
telah,telah
adain,adakan
sma,sama / dengan
tombol,tombol
n,
orng,orang
hasil,hasil
verifikasi,verifikasi
mengirim,mengirim
ber,
ah,
solusinya,solusinya
akunku,akun saya
terkena,terkena
fiturnya,fiturnya
copot,lepas / hapus instalasi
minimal,minimal
masukin,masukkan
sulit,sulit
memakai,memakai
poto,foto
pesanan,pesanan
offline,luring
perbaikan,perbaikan
woy,hei
make,memakai
kode,kode
jga,juga
makan,makan
tlong,tolong
syarat,syarat
kah,
batasan,batasan
ngasih,memberi
kentang,spesifikasi rendah
apdet,perbarui
dr,dari
bguss,bagus
block,blokir
naik,naik
klik,klik
tunggu,tunggu
unduh,unduh
nyari,mencari
gimna,bagaimana
gmna,bagaimana
respon,respons
log,catatan sistem
truss,kemudian
tontonan,tontonan
virus,virus
butuh,butuh
mereka,mereka
ngeselin,menyebalkan
mengalam,mengalami
menanggap,menanggapi
bantuanny,bantuannya
tambahin,tambahkan
sayaa,saya
hilangkan,hilangkan
batas,batas
napa,mengapa
this,ini
parahh,parah
stiker,stiker
caranya,caranya
notifikasi,notifikasi
mantab,bagus
dibawah,di bawah
kuning,kuning
dibenerin,diperbaiki
potongan,potongan
anehh,aneh
perlu,perlu
segala,segala
krn,karena
info,informasi
ngedit,mengedit
kerenn,keren
menerus,menerus
crash,keluar mendadak
tahu,tahu
bukannya,bukannya
play,putar
fix,perbaiki
ikut,ikut
sdm,SDM
bingung,bingung
secepatnya,secepatnya
hidup,hidup
penurun,penurunan
jawab,jawab
email,pos-el
smpe,sampai
malas,malas
pakek,pakai
judi,judi
awalnya,awalnya
dewasa,dewasa
kedepanny,kedepannya
disuruh,disuruh
on,aktif
story,cerita
dunia,dunia
asal,asal
jarang,jarang
produk,produk
pilih,pilih
ap,apa
ngestak,tertahan
pindah,pindah
media,media
muak,muak
memenuhi,memenuhi
yh,ya
kurangin,kurangi
cache,tembolok
lengkap,lengkap
minn,admin
berubah,berubah
joget,joget
trend,tren
macam,macam
vitur,fitur
dipencet,ditekan
bag,kesalahan sistem
walau,walau
tolonglah,tolong
jelekk,jelek
lh,
for,untuk
alhasil,alhasil
ganggu,terganggu
cod,bayar di tempat
follow,ikuti
ayo,ayo
diupdate,diperbarui
besok,besok
didownloa,diunduh
gjls,tidak jelas
sebab,sebab
bngtt,sekali
vidionya,videonya
terblokir,terblokir
menu,menu
diri,diri
affiliate,afiliasi
bukaa,buka
bahasa,bahasa
kalok,kalau
sndiri,sendiri
tingkatkan,tingkatkan
mode,mode
nomor,nomor
kya,seperti
halo,halo
adanya,adanya
meng,
buang,buang
bugg,kesalahan sistem
kepo,ingin tahu
baper,bawa perasaan
mager,malas gerak
receh,tidak lucu
sultan,kaya raya
ghosting,menghilang
flexing,pamer
healing,berlibur
vibes,suasana
toxic,beracun
cringe,malu
epic,luar biasa
woles,santai
gercep,gerak cepat
sotoy,sok tahu
ketar-ketir,ketakutan
nyinyir,berkomentar negatif
julid,iri hati
pansos,panjat sosial
spill,membocorkan
salty,kesal
savage,kejam
ambigu,tidak jelas
absurd,tidak masuk akal
hoax,berita bohong
viral,tersebar luas
endorse,promosi
selebgram,selebriti instagram
influencer,pemberi pengaruh
netizen,warga internet
haters,pembenci
subscribe,berlangganan
clickbait,judul menipu
spam,pesan berlebihan
scam,penipuan
phising,pencurian data
trolling,mengusik
roasting,mengejek
streaming,siaran langsung
caption,keterangan
repost,unggah ulang
nongki,nongkrong
kongkow,berkumpul
kulineran,wisata kuliner
staycation,liburan di rumah
workation,kerja sambil berlibur
ngebucin,tergila-gila
rebahan,berbaring
mageran,bermalas-malasan
ngabuburit,menunggu buka puasa
keju,ketinggalan jaman
jaim,jaga image
alay,norak
garing,tidak lucu
gaskeun,ayo lakukan
mantul,mantap betul
yakali,masa sih
njay,anjing
astagfirullah,minta ampun
bislah,bisa
okesip,baiklah
cusss,ayo pergi
otw,sedang menuju
omw,sedang menuju
brb,segera kembali
afk,jauh dari keyboard
gg,bagus
noob,pemula
tryhard,berusaha keras
carry,membawa kemenangan
nerf,melemahkan
buff,menguatkan
pushrank,menaikkan peringkat
cupu,tidak berpengalaman
meta,strategi terbaik
bangke,bangkai
geblek,bodoh
dodol,bodoh
pekok,bodoh
koplo,bodoh
plonga,linglung
plongo,terbengong
cengo,terdiam
mangap,menganga
keselek,tersedak
terpingkal,tertawa keras
mewek,menangis
ngambek,merajuk
manyun,cemberut
ngambul,merajuk
sewot,marah
ngamok,marah
misuh,memaki
geregetan,gemas
gondok,kesal
muak,jijik
risih,tidak nyaman
gerah,tidak nyaman
nimbrung,ikut bergabung
nebeng,menumpang
nyolong,mencuri
ngutil,mencuri
colong,mencuri
comot,mengambil
sambar,mengambil cepat
nyaplok,memukul
geplak,memukul
tampol,memukul
tonjok,meninju
bogem,meninju
gampar,menampar
gebuk,memukul
bantai,memukul habis
sikat,serang
libas,serang habis
kabor,melarikan diri
ngibrit,berlari
ngacir,pergi cepat
cabut,pergi
minggat,pergi
ngeloyor,pergi begitu saja
ngedumel,mengomel
rempong,ribet
malesin,membuat malas
bikinbete,membuat kesal
berabe,masalah
runyam,rumit
ruwet,rumit
kusut,berantakan
semberawut,berantakan
morat-marit,tidak karuan
carut-marut,tidak karuan
mumet,pusing
kliyengan,pusing
teler,mabuk
ngefly,melayang
sakaw,kecanduan
addict,kecanduan
ngebut,cepat
ngegas,mempercepat
ngeblong,kosong
melempem,loyo
lunglai,lemas
ngos-ngosan,kehabisan napas
tumbang,roboh
keok,kalah
kalap,tidak terkendali
bombastis,berlebihan
sumringah,berseri-seri
mesem,tersenyum
cengengesan,tersenyum terus
nyengir,tersenyum lebar
cekikikan,tertawa geli
terbahak,tertawa keras
ngikik,tertawa tertahan
ngeledek,mengejek
ngejekin,mengejek
ngebully,menindas
ngatain,memaki
nyolot,melawan
ngelunjak,semakin berani
keparat,sialan
brengsek,jahat
bedebah,penjahat
bajingan,penjahat
terkutuk,dikutuk
ngehe,kesal
asem,ekspresi kesal
buset,ekspresi kaget
edan,gila
sinting,gila
depresi,tertekan
overthink,terlalu banyak pikir
insecure,tidak percaya diri
anxious,cemas
gundah,gelisah
resah,gelisah
gusar,gelisah
sendu,pilu
nelangsa,menderita
nglangut,melamun
termenung,merenung
mikirin,memikirkan
mutusin,memutuskan
nentuin,menentukan
milih,memilih
nyamperin,mendatangi
nyusul,menyusul
nyusruk,terjatuh
keserimpet,tersandung
kepeleset,tergelincir
nyenggol,menyenggol
